Time[s], CS
0.000000000000000, 1
0.673218416666667, 0
0.677754458333333, 1
0.682284125000000, 0
0.682842083333333, 1
0.684535583333333, 0
0.685067500000000, 1
0.686789250000000, 0
0.687346458333333, 1
0.689040541666667, 0
0.689599208333333, 1
0.690167625000000, 0
0.690697750000000, 1
0.691295208333333, 0
0.691826833333333, 1
0.692421583333333, 0
0.692953791666667, 1
0.693547625000000, 0
0.694104583333333, 1
0.694674208333333, 0
0.695228250000000, 1
0.696926916666667, 0
0.697483833333333, 1
0.699178583333333, 0
0.699737208333333, 1
0.701431791666667, 0
0.701988916666667, 1
0.702558250000000, 0
0.703115750000000, 1
0.703685041666667, 0
0.704240708333333, 1
0.704811583333333, 0
0.705344416666667, 1
0.705938541666667, 0
0.706493833333333, 1
0.707065333333333, 0
0.707621750000000, 1
0.708191333333333, 0
0.708747708333333, 1
0.710443000000000, 0
0.710997791666667, 1
0.711569958333333, 0
0.712125208333333, 1
0.712696291666667, 0
0.713252916666667, 1
0.713822333333333, 0
0.714378333333333, 1
0.714948041666667, 0
0.715504916666667, 1
0.716075875000000, 0
0.716632166666667, 1
0.717201958333333, 0
0.717731125000000, 1
0.719453458333333, 0
0.719986416666667, 1
0.720580958333333, 0
0.721110541666667, 1
0.722832750000000, 0
0.723364583333333, 1
0.725085000000000, 0
0.725643208333333, 1
0.727336833333333, 0
0.727894000000000, 1
0.729589458333333, 0
0.730121708333333, 1
0.731842541666667, 0
0.732399458333333, 1
0.734094583333333, 0
0.734651666666667, 1
0.781724875000000, 0
0.786259375000000, 1
0.790788916666667, 0
0.791320125000000, 1
0.793042208333333, 0
0.793572083333333, 1
0.795293041666667, 0
0.795849541666667, 1
0.797544750000000, 0
0.798075791666667, 1
0.798672958333333, 0
0.799202291666667, 1
0.799798333333333, 0
0.800352750000000, 1
0.800925125000000, 0
0.801482458333333, 1
0.802050958333333, 0
0.802586833333333, 1
0.803176958333333, 0
0.803733833333333, 1
0.805429500000000, 0
0.805987625000000, 1
0.807681166666667, 0
0.808214416666667, 1
0.809934000000000, 0
0.810488833333333, 1
0.811060666666667, 0
0.811618000000000, 1
0.812186250000000, 0
0.812742916666667, 1
0.813313416666667, 0
0.813865541666667, 1
0.814445625000000, 0
0.814993208333333, 1
0.815564958333333, 0
0.816120416666667, 1
0.816691166666667, 0
0.817247000000000, 1
0.818942958333333, 0
0.819499000000000, 1
0.820069750000000, 0
0.820627500000000, 1
0.821196708333333, 0
0.821728708333333, 1
0.822322458333333, 0
0.822854541666667, 1
0.823448541666667, 0
0.824003666666667, 1
0.824574833333333, 0
0.825130916666667, 1
0.825701000000000, 0
0.826257625000000, 1
0.827953000000000, 0
0.828485666666667, 1
0.829080000000000, 0
0.829636583333333, 1
0.831331250000000, 0
0.831863458333333, 1
0.833584583333333, 0
0.834141416666667, 1
0.835835708333333, 0
0.836368833333333, 1
0.838088375000000, 0
0.838621416666667, 1
0.840340875000000, 0
0.840896916666667, 1
0.842593083333333, 0
0.843124625000000, 1
