Time[s], CS
0.000000000000000, 1
0.623444041666667, 0
0.632434000000000, 1
0.636925125000000, 0
0.637544375000000, 1
0.639227958333333, 0
0.639868750000000, 1
0.640432041666667, 0
0.641074166666667, 1
0.641635250000000, 0
0.642275000000000, 1
0.643936708333333, 0
0.644579500000000, 1
0.645139541666667, 0
0.645756208333333, 1
0.646343958333333, 0
0.646987500000000, 1
0.647547125000000, 0
0.648189958333333, 1
0.648752125000000, 0
0.649366833333333, 1
0.649955375000000, 0
0.650599791666667, 1
0.652255458333333, 0
0.652897958333333, 1
0.653459458333333, 0
0.654075416666667, 1
0.655760250000000, 0
0.656400250000000, 1
0.656963916666667, 0
0.657606791666667, 1
0.658168458333333, 0
0.658810708333333, 1
0.659371875000000, 0
0.660012583333333, 1
0.660575208333333, 0
0.661216583333333, 1
0.661779666666667, 0
0.662421833333333, 1
0.662983375000000, 0
0.663601416666667, 1
0.664187375000000, 0
0.664829375000000, 1
0.665390791666667, 0
0.666032666666667, 1
0.666594250000000, 0
0.667236250000000, 1
0.668895708333333, 0
0.669537750000000, 1
0.670099250000000, 0
0.670740583333333, 1
0.671303000000000, 0
0.671946625000000, 1
0.672506333333333, 0
0.673149000000000, 1
0.673709791666667, 0
0.674354333333333, 1
0.674914666666667, 0
0.675532750000000, 1
0.676119250000000, 0
0.676761125000000, 1
0.678418750000000, 0
0.679061041666667, 1
0.679622333333333, 0
0.680264500000000, 1
0.681923333333333, 0
0.682567083333333, 1
0.683127750000000, 0
0.683767666666667, 1
0.684331250000000, 0
0.684974750000000, 1
0.686631166666667, 0
0.687248000000000, 1
0.687835833333333, 0
0.688453166666667, 1
0.708464416666667, 0
0.709128000000000, 1
0.709690958333333, 0
0.710334083333333, 1
0.710894875000000, 0
0.711537500000000, 1
0.712099083333333, 0
0.712714833333333, 1
0.713302791666667, 0
0.713944541666667, 1
0.714507333333333, 0
0.715147541666667, 1
0.715710958333333, 0
0.716351625000000, 1
0.716913666666667, 0
0.717530041666667, 1
0.718118541666667, 0
0.718759958333333, 1
0.719322333333333, 0
0.719964458333333, 1
0.720526083333333, 0
0.721166500000000, 1
0.721730166666667, 0
0.722371291666667, 1
0.722933416666667, 0
0.723575750000000, 1
0.724138083333333, 0
0.724779333333333, 1
0.726438125000000, 0
0.727080833333333, 1
0.727641166666667, 0
0.728284708333333, 1
0.728845833333333, 0
0.729486208333333, 1
0.730049250000000, 0
0.730690458333333, 1
0.731253000000000, 0
0.731894458333333, 1
0.732458000000000, 0
0.733074208333333, 1
0.733661375000000, 0
0.734304416666667, 1
0.734865166666667, 0
0.735506208333333, 1
0.736069208333333, 0
0.736708583333333, 1
0.737272208333333, 0
0.737913708333333, 1
0.738475541666667, 0
0.739117291666667, 1
0.739679958333333, 0
0.740320750000000, 1
0.740883375000000, 0
0.741525083333333, 1
0.742087666666667, 0
0.742731625000000, 1
0.743291750000000, 0
0.743933750000000, 1
0.745591916666667, 0
0.746234000000000, 1
0.747892666666667, 0
0.748534583333333, 1
0.750192791666667, 0
0.750836541666667, 1
0.752493875000000, 0
0.753135833333333, 1
