Time[s], CS
0.000000000000000, 1
0.644989791666667, 0
0.649524208333333, 1
0.654056125000000, 0
0.654589916666667, 1
0.656309041666667, 0
0.656867250000000, 1
0.658562041666667, 0
0.659093916666667, 1
0.660815041666667, 0
0.661372000000000, 1
0.661942541666667, 0
0.662498166666667, 1
0.663069375000000, 0
0.663599500000000, 1
0.664196083333333, 0
0.664753458333333, 1
0.665322083333333, 0
0.665879916666667, 1
0.666448500000000, 0
0.666981125000000, 1
0.668702625000000, 0
0.669258125000000, 1
0.670954083333333, 0
0.671509916666667, 1
0.673207625000000, 0
0.673740416666667, 1
0.674334625000000, 0
0.674893291666667, 1
0.675460666666667, 0
0.676016583333333, 1
0.676587458333333, 0
0.677146166666667, 1
0.677714708333333, 0
0.678246166666667, 1
0.678840958333333, 0
0.679373500000000, 1
0.679967625000000, 0
0.680525791666667, 1
0.682220333333333, 0
0.682751333333333, 1
0.683347083333333, 0
0.683902375000000, 1
0.684473541666667, 0
0.685030000000000, 1
0.685599833333333, 0
0.686154708333333, 1
0.686726375000000, 0
0.687256583333333, 1
0.687853083333333, 0
0.688410500000000, 1
0.688980083333333, 0
0.689534583333333, 1
0.691232458333333, 0
0.691762916666667, 1
0.692358958333333, 0
0.692917833333333, 1
0.694611500000000, 0
0.695168416666667, 1
0.696864125000000, 0
0.697422250000000, 1
0.699116375000000, 0
0.699671958333333, 1
0.701369833333333, 0
0.701926250000000, 1
0.703622958333333, 0
0.704163166666667, 1
0.705875208333333, 0
0.706431250000000, 1
0.753508583333333, 0
0.758039916666667, 1
0.762572500000000, 0
0.763103333333333, 1
0.764824333333333, 0
0.765380208333333, 1
0.767076458333333, 0
0.767634583333333, 1
0.769328541666667, 0
0.769886375000000, 1
0.770454666666667, 0
0.771011458333333, 1
0.771580791666667, 0
0.772137500000000, 1
0.772707833333333, 0
0.773238000000000, 1
0.773834125000000, 0
0.774388375000000, 1
0.774960375000000, 0
0.775492583333333, 1
0.777212541666667, 0
0.786753041666667, 1
0.787349291666667, 0
0.787879416666667, 1
0.788474791666667, 0
0.789029750000000, 1
0.790726583333333, 0
0.793511041666667, 1
0.794106125000000, 0
0.796890375000000, 1
0.797014875000000, 0
0.798014791666667, 1
0.799307916666667, 0
0.800268041666667, 1
0.800530750000000, 0
0.801418625000000, 1
0.802793083333333, 0
0.803669583333333, 1
0.805099750000000, 0
0.805899458333333, 1
0.807407916666667, 0
0.808150875000000, 1
0.808556791666667, 0
0.809221166666667, 1
0.809872125000000, 0
0.810429750000000, 1
0.810879250000000, 0
0.811535583333333, 1
0.812124416666667, 0
0.812655666666667, 1
0.813175916666667, 0
0.813844875000000, 1
0.814376458333333, 0
0.814931375000000, 1
0.816646416666667, 0
0.817314958333333, 1
0.818957500000000, 0
0.819624791666667, 1
0.820167958333333, 0
0.820834791666667, 1
0.821377000000000, 0
0.822041875000000, 1
0.823696208333333, 0
0.824350708333333, 1
0.824895625000000, 0
0.825563541666667, 1
0.826105958333333, 0
0.826770750000000, 1
0.827314708333333, 0
0.827953166666667, 1
0.828487583333333, 0
0.829141833333333, 1
0.829696458333333, 0
0.830350416666667, 1
0.830906541666667, 0
0.831562125000000, 1
0.833204375000000, 0
0.833816291666667, 1
0.834365041666667, 0
0.835032583333333, 1
0.836686000000000, 0
0.837340166666667, 1
0.838996583333333, 0
0.839653375000000, 1
0.841293250000000, 0
0.841961708333333, 1
0.843602875000000, 0
0.844269541666667, 1
0.845925291666667, 0
0.846580000000000, 1
0.848223041666667, 0
0.848837458333333, 1
